Agency,Subagency,accountID,Title,Obligation
Department of Health and Human Services,Food and Drug Administration,2135,Salaries and Expenses,3313139247
Department of Health and Human Services,Food and Drug Administration,2137,Buildings and Facilities,2373598.02
Department of Health and Human Services,National Institutes of Health,2138,National Library of Medicine,256717535.2
Department of Health and Human Services,National Institutes of Health,2139,John E. Fogarty International Center,41267771.93
Department of Health and Human Services,National Institutes of Health,2140,Buildings and Facilities,88157842.98
Department of Health and Human Services,National Institutes of Health,2141,National Institute on Aging,1019188236
Department of Health and Human Services,National Institutes of Health,2142,National Institute of Child Health and Human Development,849098157.7
Department of Health and Human Services,National Institutes of Health,2143,Office of the Director,702727118.2
Department of Health and Human Services,National Institutes of Health,2145,National Cancer Institute,3173314132
Department of Health and Human Services,National Institutes of Health,2146,National Institute of General Medical Sciences,1662042578
Department of Health and Human Services,National Institutes of Health,2147,National Institute of Environmental Health Sciences,501501085.4
Department of Health and Human Services,National Institutes of Health,2148,"National Heart, Lung, and Blood Institute",2352854514
Department of Health and Human Services,National Institutes of Health,2149,National Institute of Dental and Craniofacial Research,270760783.9
Department of Health and Human Services,National Institutes of Health,2150,National Center for Advancing Translational Sciences,444960585.7
Department of Health and Human Services,National Institutes of Health,2151,National Institute of Diabetes and Digestive and Kidney Diseases,1151607193
Department of Health and Human Services,National Institutes of Health,2152,National Institute of Allergy and Infectious Diseases,3664816801
Department of Health and Human Services,National Institutes of Health,2153,National Institute of Neurological Disorders and Stroke,1124667042
Department of Health and Human Services,National Institutes of Health,2154,National Eye Institute,433973412.1
Department of Health and Human Services,National Institutes of Health,2155,National Institute of Arthritis and Musculoskeletal and Skin Diseases,314324684.3
Department of Health and Human Services,National Institutes of Health,2156,National Institute of Nursing Research,97116583.14
Department of Health and Human Services,National Institutes of Health,2157,National Institute on Deafness and Other Communication Disorders,318708865.4
Department of Health and Human Services,National Institutes of Health,2158,National Human Genome Research Institute,291911563.8
Department of Health and Human Services,National Institutes of Health,2159,National Institute of Mental Health,1045525064
Department of Health and Human Services,National Institutes of Health,2160,National Institute on Drug Abuse,859061219.7
Department of Health and Human Services,National Institutes of Health,2161,National Institute on Alcohol Abuse and Alcoholism,279036145.2
Department of Health and Human Services,National Institutes of Health,2162,National Center for Complementary and Integrative Health,74909783.7
Department of Health and Human Services,National Institutes of Health,2163,National Center on Minority Health and Health Disparities,165144967.3
Department of Health and Human Services,National Institutes of Health,2164,National Institute of Biomedical Imaging and Bioengineering,209947196.6
Department of Health and Human Services,Centers for Disease Control and Prevention,2165,CDC-Wide Activities and Program Support,879216527
Department of Health and Human Services,Centers for Disease Control and Prevention,2166,Toxic Substances and Environmental Public Health,53915201.57
Department of Health and Human Services,Centers for Disease Control and Prevention,2167,World Trade Center Health Program Fund,330155163.2
Department of Health and Human Services,Centers for Disease Control and Prevention,2168,Environmental Health,76811742.53
Department of Health and Human Services,Centers for Disease Control and Prevention,2169,Chronic Disease Prevention and Health Promotion,558585920.5
Department of Health and Human Services,Centers for Disease Control and Prevention,2170,Emerging and Zoonotic Infectious Diseases,280673067
Department of Health and Human Services,Centers for Disease Control and Prevention,2171,"HIV/AIDS, Viral Hepatitis, Sexually Transmitted Diseases, and Tuberculosis Prevention",631864774.1
Department of Health and Human Services,Centers for Disease Control and Prevention,2172,Immunization and Respiratory Diseases,533118319.5
Department of Health and Human Services,Centers for Disease Control and Prevention,2173,Injury Prevention and Control,131770398.5
Department of Health and Human Services,Centers for Disease Control and Prevention,2174,National Institute of Occupational Safety and Health,213320229.2
Department of Health and Human Services,Centers for Disease Control and Prevention,2175,Employees Occupational Illness Compensation Program,48121593.84
Department of Health and Human Services,Centers for Disease Control and Prevention,2176,Global Health,230805462.6
Department of Health and Human Services,Centers for Disease Control and Prevention,2177,Public Health Preparedness and Response,483205240.6
Department of Health and Human Services,Centers for Disease Control and Prevention,2178,"Birth Defects, Developmental Disabilities, Disabilities and Health",87738546.63
Department of Health and Human Services,Centers for Disease Control and Prevention,2179,Public Health Scientific Services,278304262.4
Department of Health and Human Services,Centers for Disease Control and Prevention,2180,Buildings and Facilities,3229014.7
Department of Health and Human Services,Program Support Center,2181,"Scientific Activities Overseas, Special Foreign Currency Program",0
Department of Health and Human Services,Program Support Center,2182,"Public Health Emergency Fund, Public Health Services",0
Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,2183,Health Surveillance and Program Support,93963248.61
Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,2184,Mental Health,534398049.6
Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,2185,Substance Abuse Treatment,1735736911
Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,2186,Substance Abuse Prevention,66666313.38
Department of Health and Human Services,Administration for Children and Families,2187,Payments to States for Child Support Enforcement and Family Support Programs,2897134068
Department of Health and Human Services,Administration for Children and Families,2188,Low Income Home Energy Assistance,3387945081
Department of Health and Human Services,Administration for Children and Families,2189,Refugee and Entrant Assistance,1555484111
Department of Health and Human Services,Administration for Children and Families,2191,Promoting Safe and Stable Families,324012400.5
Department of Health and Human Services,Administration for Children and Families,2192,Payment to States for the Child Care and Development Block Grant,2403710105
Department of Health and Human Services,Administration for Children and Families,2194,Contingency Fund for State Welfare Programs,608000000
Department of Health and Human Services,Administration for Children and Families,2195,Emergency Contingency Fund for State Temporary Assistance for Needy Family Programs - Recovery Act,0
Department of Health and Human Services,Administration for Children and Families,2196,Social Services Block Grant,1196630183
Department of Health and Human Services,Administration for Children and Families,2197,Children and Families Services Programs,5464123918
Department of Health and Human Services,Administration for Children and Families,2198,Payments for Foster Care and Permanency,6312605510
Department of Health and Human Services,Administration for Children and Families,2200,Child Care Entitlement to States,2322670955
Department of Health and Human Services,Administration for Children and Families,2201,Temporary Assistance for Needy Families,12517927760
Department of Health and Human Services,Administration for Children and Families,2202,Children's Research and Technical Assistance,23123520.74
Department of Health and Human Services,Agency for Healthcare Research and Quality,2203,Healthcare Research and Quality,197567492.5
Department of Health and Human Services,Centers for Medicare and Medicaid Services,2204,Payments to Federal Hospital Insurance Trust Fund,33986027.2
Department of Health and Human Services,Departmental Management,2205,Section 241 Transactions Account,200000005.3
Department of Health and Human Services,Indian Health Service,2206,Consolidated Working Fund,0
Department of Health and Human Services,National Institutes of Health,2208,Management Fund,557536545.1
Department of Health and Human Services,Food and Drug Administration,2209,Revolving Fund for Certification and Other Services,6490667.16
Department of Health and Human Services,Program Support Center,2212,HHS Service and Supply Fund,1001692027
Department of Health and Human Services,Centers for Disease Control and Prevention,2213,CDC Working Capital Fund,398930065.5
Department of Health and Human Services,National Institutes of Health,2214,Service and Supply Fund,1339362878
Department of Health and Human Services,Indian Health Service,2215,Operation and Maintenance of Quarters,4942088.41
Department of Health and Human Services,National Institutes of Health,2216,Cooperative Research and Development Agreements,10483101.41
Department of Health and Human Services,Centers for Disease Control and Prevention,2217,Cooperative Research and Development Agreements,256992.77
Department of Health and Human Services,Food and Drug Administration,2218,Cooperative Research and Development Agreements,595894.06
Department of Health and Human Services,Centers for Medicare and Medicaid Services,2220,Child Enrollment Contingency Fund,0
Department of Health and Human Services,Departmental Management,2221,"State Response to the Opioid Abuse Crisis, CURES Act",0
Department of Health and Human Services,National Institutes of Health,2222,"NIH Innovation, CURES Act",0
Department of Health and Human Services,Food and Drug Administration,2223,"FDA Innovation, CURES Act",0
Department of Health and Human Services,Centers for Medicare and Medicaid Services,2224,Risk Adjustment Program Payments,371068627.4
Department of Health and Human Services,Centers for Medicare and Medicaid Services,2225,Transitional Reinsurance Program,4631181460
Department of Health and Human Services,National Institutes of Health,2226,10-Year Pediatric Research Initiative Fund,0
Department of Health and Human Services,Centers for Medicare and Medicaid Services,2237,Federal Supplementary Medical Insurance Trust Fund-Treasury Managed,2.30E+11
Department of Health and Human Services,Centers for Medicare and Medicaid Services,2238,Federal Hospital Insurance Trust Fund - Treasury Managed,2.22E+11
Department of Health and Human Services,Program Support Center,2239,"Contributions, Indian Health Facilities",11223224.54
Department of Health and Human Services,Health Resources and Services Administration,2240,Vaccine Injury Compensation Trust Fund - Treasury Managed,244830144.4
Department of Health and Human Services,Program Support Center,2241,Food and Drug Administration Unconditional Gift Fund,0
Department of Health and Human Services,Program Support Center,2242,National Institutes of Health Unconditional Gift Fund,1667793.72
Department of Health and Human Services,Program Support Center,2243,Unconditional Gift Fund,0
Department of Health and Human Services,Program Support Center,2244,Gifts and Donations,14907198.75
Department of Health and Human Services,Program Support Center,2245,National Institutes of Health Conditional Gift Fund,23308207.06
Department of Health and Human Services,Program Support Center,2246,Conditional Gift Fund,0
Department of Health and Human Services,Centers for Medicare and Medicaid Services,2248,Medicare Prescription Drug Account,64587368076
Department of Health and Human Services,Centers for Medicare and Medicaid Services,2249,Health Care Fraud and Abuse Control Account,1252272220
Department of Health and Human Services,Program Support Center,2250,Administration on Aging Gift Fund,0
Department of Health and Human Services,Program Support Center,2251,Indian Health Service Gift Fund,33656.84
Department of Health and Human Services,Program Support Center,2252,Agency for Healthcare Research and Quality Gift Fund,907456.54
Department of Health and Human Services,Program Support Center,2253,Substance Abuse and Mental Health Administration Gift Fund,0
Department of Health and Human Services,Program Support Center,2254,Office of the Secretary Gift Fund,0
Department of Health and Human Services,Program Support Center,2255,Patients' Benefit Fund,1991
Department of Health and Human Services,Program Support Center,2256,Patients' Benefit Fund,1100
National Aeronautics and Space Administration,National Aeronautics and Space Administration (no sub-agencies),2259,Office of Inspector General,29720213.23
National Aeronautics and Space Administration,National Aeronautics and Space Administration (no sub-agencies),2260,"Science, Aeronautics and Technology",3728.54
National Aeronautics and Space Administration,National Aeronautics and Space Administration (no sub-agencies),2261,Human Space Flight,53283.14
National Aeronautics and Space Administration,National Aeronautics and Space Administration (no sub-agencies),2262,Mission Support,8.79
National Aeronautics and Space Administration,National Aeronautics and Space Administration (no sub-agencies),2263,"Science, Aeronautics, and Exploration",289707.26
National Aeronautics and Space Administration,National Aeronautics and Space Administration (no sub-agencies),2264,Space Flight Capabilities,4182325668
National Aeronautics and Space Administration,National Aeronautics and Space Administration (no sub-agencies),2266,Science,4154848812
National Aeronautics and Space Administration,National Aeronautics and Space Administration (no sub-agencies),2267,"Safety, Security and Mission Services",3669951955
National Aeronautics and Space Administration,National Aeronautics and Space Administration (no sub-agencies),2268,Exploration,3411533125
National Aeronautics and Space Administration,National Aeronautics and Space Administration (no sub-agencies),2269,Aeronautics,385213773.7
National Aeronautics and Space Administration,National Aeronautics and Space Administration (no sub-agencies),2270,Education,59097095.97
National Aeronautics and Space Administration,National Aeronautics and Space Administration (no sub-agencies),2271,Construction and Environmental Compliance and Restoration,252210500
National Aeronautics and Space Administration,National Aeronautics and Space Administration (no sub-agencies),2272,Space Technology,494111339.5
National Aeronautics and Space Administration,National Aeronautics and Space Administration (no sub-agencies),2273,Working Capital Fund,300514007.7
National Aeronautics and Space Administration,National Aeronautics and Space Administration (no sub-agencies),2279,Endeavor Teacher Fellowship Trust Fund,0
National Aeronautics and Space Administration,National Aeronautics and Space Administration (no sub-agencies),2280,National Space Grant Program,0
National Aeronautics and Space Administration,National Aeronautics and Space Administration (no sub-agencies),2281,"Science, Space and Technology Education Trust Fund",750000
National Aeronautics and Space Administration,National Aeronautics and Space Administration (no sub-agencies),2282,Gifts and Donations,350000
US Agencies - Non-CFO Act,Export-Import Bank of the United States,2283,Export-Import Bank Loans Program Account,191805504.3
US Agencies - Non-CFO Act,Export-Import Bank of the United States,2284,Inspector General of the Export-Import Bank,11646796.97
Department of Defense,Armed Forces Retirement Home,2288,General Fund Payment,22000000
Department of Defense,Armed Forces Retirement Home,2291,Armed Forces Retirement Home,49664846.59
Department of Housing and Urban Development,Policy Development and Research,2293,Research and Technology,39560296.38
Department of Housing and Urban Development,Housing Programs,2294,Rent Supplement,4093236.22
Department of Housing and Urban Development,Management and Administration,2295,Salaries and Expenses,201290.62
Department of Housing and Urban Development,Fair Housing and Equal Opportunity,2296,Fair Housing Activities,599403.9
Department of Housing and Urban Development,Housing Programs,2297,Rental Housing Assistance,16297376.87
Department of Housing and Urban Development,Housing Programs,2298,Housing Counseling Assistance,61030.48
Department of Housing and Urban Development,Community Planning and Development,2299,Community Development Fund,8975830778
Department of Housing and Urban Development,Public and Indian Housing Programs,2300,Public Housing Operating Fund,2864068073
Department of Housing and Urban Development,Office of Lead Hazard Control and Healthy Homes,2302,Lead Hazard Reduction,1520375.89
Department of Housing and Urban Development,Community Planning and Development,2303,Self-Help and Assisted Homeownership Opportunity Program,50000000
Department of Housing and Urban Development,Housing Programs,2304,Mutual Mortgage Insurance Program Account,18751631297
Department of Housing and Urban Development,Government National Mortgage Association,2305,"Guarantees of Mortgage-Backed Securities Loan Guarantees, Program Account",244105891
Department of Housing and Urban Development,Management and Administration,2306,Office of Inspector General,98573632.49
Department of Housing and Urban Development,Management and Administration,2307,Office of Inspector General-Recovery Act,0
Department of Housing and Urban Development,Community Planning and Development,2308,Homeless Assistance Grants,2208327674
Department of Housing and Urban Development,Housing Programs,2309,Homeownership and Opportunity for People Everywhere Grants (HOPE Grants),0
Department of Housing and Urban Development,Public and Indian Housing Programs,2310,Drug Elimination Grants for Low-Income Housing,0
Department of Housing and Urban Development,Community Planning and Development,2311,Community Development Loan Guarantees Program Account,0
Department of Housing and Urban Development,Housing Programs,2312,General and Special Risk Program Account,4318101482
Department of Housing and Urban Development,Community Planning and Development,2313,Home Investment Partnerships Program,223761987.9
Department of Housing and Urban Development,Public and Indian Housing Programs,2314,Revitalization of Severely Distressed Public Housing (HOPE VI),0
Department of Housing and Urban Development,Public and Indian Housing Programs,2317,Indian Housing Loan Guarantee Fund Program Account,4348569.64
Department of Housing and Urban Development,Public and Indian Housing Programs,2318,Native Hawaiian Housing Loan Guarantee Fund Program Account,0
Department of Housing and Urban Development,Public and Indian Housing Programs,2320,Native Hawaiian Housing Block Grant,773.87
Department of Housing and Urban Development,Housing Programs,2321,FHA,0
Department of Housing and Urban Development,Housing Programs,2322,Housing for Persons with Disabilities,100994600.2
Department of Housing and Urban Development,Government National Mortgage Association,2323,Guarantees of Mortgage-Backed Securities Capital Reserve Account,0
Department of Housing and Urban Development,Public and Indian Housing Programs,2324,Tenant-Based Rental Assistance,18532900705
Department of Housing and Urban Development,Housing Programs,2325,Project-Based Rental Assistance,7492919076
Department of Housing and Urban Development,Public and Indian Housing Programs,2326,Public Housing Capital Fund,49542391.18
Department of Housing and Urban Development,Community Planning and Development,2327,Housing Opportunities for Persons with AIDS,89726600
Department of Housing and Urban Development,Public and Indian Housing Programs,2328,Prevention of Resident Displacement,0
Department of Housing and Urban Development,Public and Indian Housing Programs,2329,Native American Housing Block Grants,74454991.04
Department of Housing and Urban Development,Community Planning and Development,2330,Brownfields Redevelopment,0
Department of Housing and Urban Development,Community Planning and Development,2331,Empowerment Zones/Enterprise Communities,0
Department of Housing and Urban Development,Public and Indian Housing Programs,2333,Housing Certificate Fund,44663836
Department of Housing and Urban Development,Housing Programs,2334,Housing for the Elderly,297803013.4
Department of Housing and Urban Development,Community Planning and Development,2335,Rural Housing and Economic Development,0
Department of Housing and Urban Development,Management and Administration,2336,"Administration, Operations, and Management-Recovery Act",0
Department of Housing and Urban Development,Management and Administration,2338,Executive Offices,9683426.26
Department of Housing and Urban Development,Management and Administration,2340,"Housing, Program Office Salaries and Expenses",288154448.6
Department of Housing and Urban Development,Management and Administration,2341,Administrative Support Offices,413394922.6
Department of Housing and Urban Development,Management and Administration,2343,Public and Indian Housing,166624039.1
Department of Housing and Urban Development,Management and Administration,2344,Community Planning and Development,84500282.66
Department of Housing and Urban Development,Management and Administration,2345,Policy Development and Research,18071599.37
Department of Housing and Urban Development,Management and Administration,2346,Fair Housing and Equal Opportunity,53877917.62
Department of Housing and Urban Development,Management and Administration,2347,Office of Healthy Homes and Lead Hazard Control,5884208.27
Department of Housing and Urban Development,Community Planning and Development,2348,Permanent Supportive Housing,0
Department of Housing and Urban Development,Housing Programs,2349,Home Ownership Preservation Entity Fund Program Account,0
Department of Housing and Urban Development,Community Planning and Development,2350,Neighborhood Stabilization Program,19893035.11
Department of Housing and Urban Development,Management and Administration,2351,Personnel Compensation and Benefits - Recovery Act,0
Department of Housing and Urban Development,Management and Administration,2352,Personnel Compensation and Benefits - Recovery Act,0
Department of Housing and Urban Development,Management and Administration,2353,Personnel Compensation and Benefits - Recovery Act,0
Department of Housing and Urban Development,Public and Indian Housing Programs,2355,Choice Neighborhoods Initiative,132320927
Department of Housing and Urban Development,Public and Indian Housing Programs,2356,Family Self-Sufficiency,0
Department of Housing and Urban Development,Housing Programs,2357,Energy Innovation Fund,0
Department of Housing and Urban Development,Management and Administration,2358,Transformation Initiative,267201.97
Department of Housing and Urban Development,Housing Programs,2359,Emergency Homeowner's Relief Fund,0
Department of Housing and Urban Development,Community Planning and Development,2361,"Revolving Fund, Liquidating Programs",6347.4
Department of Housing and Urban Development,Housing Programs,2362,Rental Housing Assistance Fund,0
Department of Housing and Urban Development,Housing Programs,2364,Flexible Subsidy Fund,0
Department of Housing and Urban Development,Housing Programs,2365,College Housing Loans,0
Department of Housing and Urban Development,Housing Programs,2366,Federal Housing Administration Fund,15068895.8
Department of Housing and Urban Development,Housing Programs,2367,Nehemiah Housing Opportunity Fund,0
Department of Housing and Urban Development,Housing Programs,2368,FHA-General and Special Risk Insurance Fund Liquidating Account,44438075.75
Department of Housing and Urban Development,Community Planning and Development,2369,"Section 8-Community Development Guaranteed Loans, Liquidating Account",0
Department of Housing and Urban Development,Housing Programs,2371,Housing for the Elderly or Handicapped Fund,1411182.16
Department of Housing and Urban Development,Government National Mortgage Association,2372,Guarantees of Mortgage-Backed Securities Fund,303861.52
Department of Housing and Urban Development,Management and Administration,2373,Working Capital Fund - Recovery Act,0
Department of Housing and Urban Development,Management and Administration,2374,Information Technology Fund,65503949.78
Department of Housing and Urban Development,Management and Administration,2375,Working Capital Fund,41379774.35
Department of Housing and Urban Development,Management and Administration,2381,Gifts and Bequests,0
Department of Housing and Urban Development,Housing Programs,2382,Manufactured Housing Fees Trust Fund,1590804.16
Department of Housing and Urban Development,Community Planning and Development,2383,Housing Trust Fund,132983314
US Agencies - Non-CFO Act,National Archives and Records Administration,2384,Operating Expenses,283635605.5
US Agencies - Non-CFO Act,National Archives and Records Administration,2385,National Historical Publications and Records Commission,2047175
US Agencies - Non-CFO Act,National Archives and Records Administration,2386,Repairs and Restoration,2387479.72
US Agencies - Non-CFO Act,National Archives and Records Administration,2387,Electronic Records Archive,0
US Agencies - Non-CFO Act,National Archives and Records Administration,2388,Office of Inspector General,3035488.13
US Agencies - Non-CFO Act,National Archives and Records Administration,2389,Records Center Revolving Fund,140025511.3
US Agencies - Non-CFO Act,National Archives and Records Administration,2390,National Archives Gift Fund,2127497.86
US Agencies - Non-CFO Act,National Archives and Records Administration,2391,National Archives Trust Fund,16442600.74
Department of Energy,Energy Programs,2393,Title 17 Innovative Technology Loan Guarantee Program,31487510.07
Department of Energy,Energy Programs,2394,Title 17-Innovative Technology Loan Guarantee Program-Recovery Act,0
Department of Energy,Energy Programs,2395,Salaries and Expenses,250297102.9
Department of Energy,Energy Programs,2396,Fossil Energy Research and Development,282701020.1
Department of Energy,Energy Programs,2398,Energy Conservation,0
Department of Energy,Energy Programs,2399,Energy Information Administration,76438041.27
Department of Energy,Energy Programs,2401,Strategic Petroleum Reserve,151073071.8
Department of Energy,Energy Programs,2402,Naval Petroleum and Oil Shale Reserves,7609443.13
Department of Energy,Energy Programs,2403,Science,3787130908
Department of Energy,Energy Programs,2404,Energy Supply,53500.09
Department of Energy,Departmental Administration,2405,Departmental Administration,167022248.4
Department of Energy,Energy Programs,2406,SPR Petroleum Account,2271000
Department of Energy,Energy Programs,2407,Emergency Preparedness,0
Department of Energy,Energy Programs,2408,Clean Coal Technology,0
Department of Energy,Departmental Administration,2409,"Expenses, Office of the Inspector General",34377779.19
Department of Energy,Departmental Administration,2410,Office of the Inspector General - Recovery Act,0
Department of Energy,National Nuclear Security Administration,2411,Weapons Activities,9772708717
Department of Energy,Environmental and Other Defense Activities,2412,Defense Environmental Restoration and Waste Management,0
Department of Energy,Environmental and Other Defense Activities,2413,Other Defense Activities,1382798959
Department of Energy,Environmental and Other Defense Activities,2414,Defense Nuclear Waste Disposal,3104426.2
Department of Energy,Environmental and Other Defense Activities,2415,Defense Environmental Services,0
Department of Energy,Environmental and Other Defense Activities,2417,Defense Environmental Cleanup,3715730527
Department of Energy,Power Marketing Administration,2418,"Operation and Maintenance, Southeastern Power Administration",53241862.99
Department of Energy,Power Marketing Administration,2419,"Operation and Maintenance, Southwestern Power Administration",34431899.15
Department of Energy,Power Marketing Administration,2420,"Operation and Maintenance, Alaska Power Administration",0
Department of Energy,National Nuclear Security Administration,2421,Defense Nuclear Nonproliferation,1572769469
Department of Energy,National Nuclear Security Administration,2422,Cerro Grande Fire Activities,0
Department of Energy,National Nuclear Security Administration,2423,Federal Salaries and Expenses,270909418.5
Department of Energy,National Nuclear Security Administration,2424,Naval Reactors,1326158054
Department of Energy,Energy Programs,2425,Non-Defense Environmental Cleanup,196484983.6
Department of Energy,Energy Programs,2426,Electricity Delivery and Energy Reliability,77282323.23
Department of Energy,Energy Programs,2427,Nuclear Energy,711669170.2
Department of Energy,Energy Programs,2428,Legacy Management,0
Department of Energy,Energy Programs,2429,Energy Efficiency and Renewable Energy,1424077458
Department of Energy,Energy Programs,2430,Advanced Technology Vehicles Manufacturing Loan Program,3644622.97
Department of Energy,Energy Programs,2431,Advanced Technology Vehicle Manufacturing Loan Program-Recovery Act,0
Department of Energy,Energy Programs,2432,Advanced Research Projects Agency-Energy,214102673.8
Department of Energy,Departmental Administration,2433,Departmental Administration - Recovery Act,0
Department of Energy,Energy Programs,2435,Tribal Indian Energy Resource Development Loan Guarantee Program,0
Department of Energy,Power Marketing Administration,2436,Bonneville Power Administration Fund,2207964105
Department of Energy,Energy Programs,2437,"Expenses, Isotope Production and Distribution Program Fund",50878032.36
Department of Energy,Power Marketing Administration,2438,Western Area Power Administration,3763661.86
Department of Energy,Power Marketing Administration,2440,"Colorado River Basins Power Marketing Fund, Western Area Power Administration",95989170.94
Department of Energy,Departmental Administration,2441,Working Capital Fund,141636237.9
Department of Energy,Power Marketing Administration,2442,"Construction, Rehabilitation, Operation, and Maintenance, Western Area Power Administration",448137548.2
Department of Energy,Power Marketing Administration,2443,"Emergency Fund, Western Area Power Administration",0
Department of Energy,Energy Programs,2444,Payment to States Under Federal Power Act,0
Department of Energy,Power Marketing Administration,2445,Falcon and Amistad Operating and Maintenance Fund,2556773.2
Department of Energy,Energy Programs,2448,Nuclear Waste Disposal Fund,2982318.27
Department of Energy,Energy Programs,2451,Uranium Enrichment Decontamination and Decommissioning Fund,538817437.5
Department of Energy,Energy Programs,2454,Northeast Home Heating Oil Reserve,9322940.52
Department of Energy,Energy Programs,2456,Ultra-Deepwater and Unconventional Natural Gas and Other Petroleum Research Fund,0
Department of Energy,Energy Programs,2457,Sales of Uranium,0
Department of Energy,Energy Programs,2459,Energy Security and Infrastructure Modernization Fund,162382662.4
Department of Energy,Power Marketing Administration,2460,"Continuing Fund, Southwestern Power Administration",0
Department of Energy,Power Marketing Administration,2461,"Continuing Fund, Southeastern Power Administration",0
Department of Energy,Energy Programs,2476,Advances for Cooperative Work,0
Department of Energy,Departmental Administration,2477,Gifts and Donations,17650.44
Department of Defense,Selective Service System,2478,Salaries and Expenses,16226528.73
Department of Education,Hurricane Education Recovery,2481,Hurricane Education Recovery,0
Department of Education,Office of Elementary and Secondary Education,2482,Indian Education,23479618.26
Department of Education,Office of Elementary and Secondary Education,2483,Impact AID,1190771827
Department of Education,Office of Federal Student Aid,2484,Student Financial Assistance,6348027921
Department of Education,Office of Postsecondary Education,2485,Higher Education,335602542.8
Department of Education,Office of Federal Student Aid,2486,Student and Administration,913384907.2
Department of Education,Office of Elementary and Secondary Education,2487,Safe Schools and Citizenship Education,73680018.47
Department of Education,Office of Innovation and Improvement,2488,Innovation and Improvement,407447158.8
Department of Education,Office of Federal Student Aid,2490,Teach Grant Program Account,142168423
Department of Education,Office of Elementary and Secondary Education,2491,Chicago Litigation Settlement,0
Department of Education,Office of Federal Student Aid,2492,"Guaranteed Student Loans, Liquidating Account",107517644.7
Department of Education,Office of Federal Student Aid,2493,Federal Family Education Loan Program Account,11155844830
Department of Education,Office of Postsecondary Education,2494,Higher Education Facilities Loans and Insurance,79457.43
Department of Education,Office of Postsecondary Education,2495,College Housing and Academic Facilities Loans Program,285164.43
Department of Education,Office of Postsecondary Education,2496,"College Housing and Academic Facilities Loans, Liquidating Account",0
Department of Education,Office of Federal Student Aid,2497,Federal Direct Student Loan Program,35419293423
Department of Education,Office of Federal Student Aid,2499,Iraq and Afghanistan Service Grants Program,229149.24
Department of Education,Office of Special Education and Rehabilitative Services,2500,Special Education,9330007583
Department of Education,Office of Special Education and Rehabilitative Services,2501,Rehabilitation Services,2772776386
Department of Education,"Office of Career, Technical, and Adult Education",2502,"Career, Technical, and Adult Education",781219728.4
Department of Education,Office of Special Education and Rehabilitative Services,2503,American Printing House for the Blind,25431000
Department of Education,Office of Special Education and Rehabilitative Services,2504,National Technical Institute for the Deaf,59400000
Department of Education,Office of Special Education and Rehabilitative Services,2505,Gallaudet University,90956250
Department of Education,Office of Postsecondary Education,2506,Howard University,163812000
Department of Education,Departmental Management,2507,Office for Civil Rights,73851474.9
Department of Education,Departmental Management,2508,Program Administration,279839624.8
Department of Education,Office of Elementary and Secondary Education,2509,Education for the Disadvantaged,11372120041
Department of Education,Office of Elementary and Secondary Education,2510,School Improvement Programs,1769203656
Department of Education,Institute of Education Sciences,2511,Institute of Education Sciences,424267731
Department of Education,Office of English Language Acquisition,2512,Bilingual and Immigrant Education,7945185.97
Department of Education,Departmental Management,2513,Office of the Inspector General,40381408.67
Department of Education,Departmental Management,2514,Office of the Inspector General - Recovery Act,0
Department of Education,Office of Postsecondary Education,2515,Historically Black College and University Capital Financing Program Account,172856.65
Department of Education,Office of Postsecondary Education,2516,College Housing Loans,411145.51
Department of Education,Office of Federal Student Aid,2517,Federal Student Loan Reserve Fund,12483200
Department of Education,Office of Federal Student Aid,2518,Health Education Assistance Loans Liquidating Account,1118104.22
Department of Education,Departmental Management,2525,Contributions,363716.01
US Agencies - Non-CFO Act,Federal Mediation and Conciliation Service,2527,Salaries and Expenses,34194319.55
US Agencies - Non-CFO Act,Corps of Engineers--Civil Works,2530,Mississippi River and Tributaries,125410680.4
US Agencies - Non-CFO Act,Corps of Engineers--Civil Works,2531,"Investigations, Corps of Engineers, Civil",65778771.12
US Agencies - Non-CFO Act,Corps of Engineers--Civil Works,2532,"Construction, Corps of Engineers, Civil",994272644.2
US Agencies - Non-CFO Act,Corps of Engineers--Civil Works,2533,Operation and Maintenance,1320120896
US Agencies - Non-CFO Act,Corps of Engineers--Civil Works,2534,"Expenses, Corps of Engineers-Civil",85840359.45
US Agencies - Non-CFO Act,Corps of Engineers--Civil Works,2535,Flood Control and Coastal Emergencies,273547365.3
US Agencies - Non-CFO Act,Corps of Engineers--Civil Works,2536,Regulatory Program,105212860.8
US Agencies - Non-CFO Act,Corps of Engineers--Civil Works,2537,Washington Aqueduct Capital Improvements,4432.3
US Agencies - Non-CFO Act,Corps of Engineers--Civil Works,2538,Formerly Utilized Sites Remedial Action Program,31760011.03
US Agencies - Non-CFO Act,Corps of Engineers--Civil Works,2539,Office of Assistant Secretary of the Army for Civil Works,2720229
US Agencies - Non-CFO Act,Corps of Engineers--Civil Works,2540,Expenses - Recovery Act,0
US Agencies - Non-CFO Act,Corps of Engineers--Civil Works,2542,Revolving Fund,3948158246
US Agencies - Non-CFO Act,Corps of Engineers--Civil Works,2544,Hydraulic Mining in California,107274.56
